"Data de Ocorrência",Monitoramento,Servico,"Manifestações Quantidade","Usuário","Título","Conteúdo",Link,"Tipo Conteudo","Manifestacoes Detalhado","data_ultima_atualizacao",datacoleta
"2025-03-17T18:55:15.000Z","Acessibilidade e inclusão PCD",X,1700235,sylvanianoo,,"o nervosismo iria se instalar em mim de uma maneira tão brutal que eu ia tremer num nível que preocuparia qualquer um que estivesse presente ali pensariam que eu estou doente e eu realmente estaria pois o sunoo me deixa dodói de amor https://x.com/en_sun_4ever7/status/1878640307019084105/video/1","https://twitter.com/i/web/status/1901754226620985762","Vídeo","{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":1700235,""quotes"":0}","2025-03-17T23:30:00.000Z","2025-03-17T22:49:14.000Z"
"2025-03-18T11:08:37.000Z","Igualdade Racial ",X,1689687,nmultiversalbr,,"Em novo caso de racismo, o PRESIDENTE da CONMEBOL disse que a Libertadores sem os clubes brasileiros, seria como o Tarzan sem a macaca Cheeta. Tá claro que ele quis dizer que os clubes são macacos, revigorando seu racismo, e essa declaração é criminosa. https://x.com/pedro_sobreiro/status/1901971539840368751/video/1","https://twitter.com/i/web/status/1901999185689280748","Vídeo","{""favorites"":359,""replies"":19,""retweets"":29,""videoViews"":1689262,""quotes"":18}","2025-03-19T12:56:48.000Z","2025-03-18T12:31:51.000Z"
"2025-03-26T09:51:55.000Z","Igualdade Racial ",X,1681067,aquelealberto,,"até os pretos da argentina são racistas, que país de merda https://x.com/futebol_info/status/1904733839269732787/video/1","https://twitter.com/i/web/status/1904878984669593771","Vídeo","{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":1681067,""quotes"":0}","2025-03-26T13:09:19.000Z","2025-03-26T09:52:04.000Z"
"2025-03-20T22:08:27.000Z","Igualdade Racial ",X,1667242,viorlents,,"@LOVEsppears edit do BTS com uma musica da beyonce massacrando racista mo fundo KKKKKKKKKKKK bichas nois ama https://x.com/uaicarloshenry/status/1765041237009019363/video/1","https://twitter.com/i/web/status/1902890013567615404",Resposta,"{""favorites"":1,""replies"":0,""retweets"":0,""videoViews"":1667241,""quotes"":0}","2025-03-21T01:13:33.000Z","2025-03-20T22:08:37.000Z"
"2025-03-23T00:57:34.000Z","Igualdade Racial ",X,1659734,ginniegaal,,"sério, explicar o racismo para as pessoas é muito #CANSATIVO . sinto muito por todas as pessoas não brancas que passam por isso https://x.com/acervolivies/status/1731101655595147296/video/1","https://twitter.com/i/web/status/1903657349044207622","Vídeo","{""favorites"":12,""replies"":6,""retweets"":3,""videoViews"":1659713,""quotes"":0}","2025-03-23T04:06:38.000Z","2025-03-23T00:57:42.000Z"
"2025-03-28T08:49:50.000Z","Combate à violência contra a mulher",X,1658222,goncaloferrazbr,,"Juliana Oliveira denunciou Otávio Mesquita por estupro durante a gravação do “The Noite” em 2016. O estupro: https://x.com/otavi0XI/status/1905318648798904680/video/1","https://twitter.com/i/web/status/1905588135146271215","Vídeo","{""favorites"":0,""replies"":1,""retweets"":0,""videoViews"":1658221,""quotes"":0}","2025-03-28T12:04:44.000Z","2025-03-28T08:49:57.000Z"
"2025-03-18T18:49:01.000Z","Acessibilidade e inclusão PCD",X,1642809,xavusca00,,"-“vc acha que vc está certo ?” -e pq vc não arruma um que está certo? - “pq eu quero fazer vc ser certo” (eu quase gozei quando eu escutei isso, agora eu mudo de verdade) https://x.com/uaicarloshenry/status/1765041237009019363/video/1","https://twitter.com/i/web/status/1902115046395707895","Vídeo","{""favorites"":1,""replies"":0,""retweets"":0,""videoViews"":1642808,""quotes"":0}","2025-03-18T22:36:28.000Z","2025-03-18T18:49:17.000Z"
"2025-03-19T12:24:01.000Z","Acessibilidade e inclusão PCD",X,1642577,yanvilhenaa,,"eu mudo de assunto assim quando eu gosto de conversar com a pessoa https://x.com/jarvistwts/status/1902034630284365874/video/1","https://twitter.com/i/web/status/1902380548103819400","Vídeo","{""favorites"":2,""replies"":0,""retweets"":0,""videoViews"":1642575,""quotes"":0}","2025-03-19T15:41:27.000Z","2025-03-19T12:24:42.000Z"
"2025-03-18T11:54:32.000Z","Desinformação em Políticas Públicas",X,1639716,CleitonMonea,,"peguei umas aulas de artes no ensino médio sei nem qual é o currículo da disciplina o que sim sei é que o pau vai torar e eu vou arrasar como sempre faço nem amo não carai https://x.com/uaicarloshenry/status/1765041237009019363/video/1","https://twitter.com/i/web/status/1902010741126758820","Vídeo","{""favorites"":2,""replies"":0,""retweets"":0,""videoViews"":1639714,""quotes"":0}","2025-03-18T16:12:56.000Z","2025-03-18T14:15:28.000Z"
"2025-03-18T23:09:34.000Z","Igualdade Racial ",X,1636386,"Katytupiry_",,"lembrei de quando a Katy foi acusada de racismo por causa de uma sapatilhas horrorosa que ela vendia https://x.com/ArchiveJoya/status/1402608631321874432/video/1","https://twitter.com/i/web/status/1902180618214982123","Vídeo","{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":1636386,""quotes"":0}","2025-03-19T03:03:37.000Z","2025-03-18T23:09:47.000Z"
"2025-03-18T22:31:52.000Z","Desinformação em Políticas Públicas",X,1630599,yunjinkdela,,"@KKSKKKSKSKSK @estacio_br não aceito que vou ter que fazer o enem dnv https://x.com/acervoxcx/status/1422637028563427337/video/1","https://twitter.com/i/web/status/1902171130300895379",Resposta,"{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":1630599,""quotes"":0}","2025-03-19T03:43:01.000Z","2025-03-18T22:32:00.000Z"
"2025-03-29T11:48:04.000Z","Igualdade de Gênero",X,1625497,marapiovanni,,"@doloressoty @folksmarcelo @folkcarey @bonecadodoutor você é um incel de fórum que adora fazer bullying com as pessoas e isso diz muito mais sobre você do que elas. melhore rapaz https://x.com/i/status/1615885495938039808/video/1","https://twitter.com/i/web/status/1905995378916216878",Resposta,"{""favorites"":1,""replies"":1,""retweets"":0,""videoViews"":1625495,""quotes"":0}","2025-03-29T15:02:27.000Z","2025-03-29T11:48:16.000Z"
"2025-03-19T14:57:43.000Z","Desinformação em Políticas Públicas",X,1576145,tucapitucas,,"pensando em passar pelo sufoco do enem dnv pra ir estudar na ufpe https://x.com/jotauelleia/status/1886104323043508234/video/1","https://twitter.com/i/web/status/1902419228017246647","Vídeo","{""favorites"":12,""replies"":5,""retweets"":0,""videoViews"":1576128,""quotes"":0}","2025-03-19T18:52:14.000Z","2025-03-19T14:57:54.000Z"
"2025-03-26T09:16:08.000Z","Igualdade Racial ",X,1566673,aguia2000,,"Brasileiro sofre racismo pq é chorão. Pode notar que tem vários negros no Real Madrid e pegam no pé do Vini Jr. Criaram leis malucas que só existe nesse buraco e quando saem dele ficam em choque https://x.com/i/status/1904733839269732787/video/01","https://twitter.com/i/web/status/1904869977422692721","Vídeo","{""favorites"":2,""replies"":0,""retweets"":0,""videoViews"":1566671,""quotes"":0}","2025-03-26T12:33:04.000Z","2025-03-26T09:16:17.000Z"
"2025-03-25T22:43:32.000Z","Igualdade Racial ",X,1564149,indielrry,,"“parece um time profissional jogando contra um time amador” MEU DEUS DO CÉU JUSTO NA MINHA VEZ O PAÍS DO FUTEBOL VIROU PUTINHA DE RACISTA #ARGxBRA https://x.com/_Pedrinhope_/status/1878116573023457323/video/1","https://twitter.com/i/web/status/1904710780022370685","Vídeo","{""favorites"":1501,""replies"":3,""retweets"":301,""videoViews"":1562339,""quotes"":5}","2025-03-26T02:13:29.000Z","2025-03-25T22:43:42.000Z"
"2025-03-25T22:52:39.000Z","Igualdade Racial ",X,1562486,lifeanygabs,,"VÉI A GENTE TOMANDO 4 GOLS×1 PRA PORRA DA ARGENTINAAAA, PERDER PRA RACISTAS EU N ACEITO, QUE HUMILHAÇÃO MEU DEUS. #ARGxBRA https://x.com/_Pedrinhope_/status/1878116573023457323/video/1","https://twitter.com/i/web/status/1904713075254526094","Vídeo","{""favorites"":1,""replies"":0,""retweets"":1,""videoViews"":1562484,""quotes"":0}","2025-03-26T02:19:19.000Z","2025-03-25T22:52:48.000Z"
"2025-03-25T22:46:26.000Z","Igualdade Racial ",X,1562440,PAINmeiras,,"Justo na minha vez o país do futebol virou putinha de racista #ARGxBRA https://x.com/_Pedrinhope_/status/1878116573023457323/video/1","https://twitter.com/i/web/status/1904711511949664569","Vídeo","{""favorites"":4,""replies"":0,""retweets"":0,""videoViews"":1562436,""quotes"":0}","2025-03-26T02:16:26.000Z","2025-03-25T22:46:35.000Z"
"2025-03-30T14:11:23.000Z","Direitos das Crianças e Adolescentes",X,1551083,shawbabyz,,"@NalvaLi08710673 @trembolado87 Eu não tô fazendo nada? Meu querido eu faço várias ações sociais, até ajudar a entregar comida em cozinha solidária eu vou, se você não faz nada aí é problema seu https://x.com/PunchingCat/status/1886184775104503951/video/1","https://twitter.com/i/web/status/1906393834918916288",Resposta,"{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":1551083,""quotes"":0}","2025-03-30T16:19:09.000Z","2025-03-30T14:11:35.000Z"
"2025-03-26T08:35:11.000Z","Proteção e Inclusão Vulneraveis: ",X,1550234,lesyeuxdeclacla,,"lembrando aqui do papelão que essa cacura velha fez com o iago o programa até tentou dar uma força pros dois mas ele não queria de jeito nenhum o leite em pó da idosa e ficou bem assim https://x.com/bestoftulla/status/1275155263578931201/video/1","https://twitter.com/i/web/status/1904859675922743381","Vídeo","{""favorites"":28,""replies"":0,""retweets"":2,""videoViews"":1550203,""quotes"":1}","2025-03-26T11:54:17.000Z","2025-03-26T08:35:21.000Z"
"2025-03-21T15:13:54.000Z","Igualdade Racial ",X,1544126,"carcrv_",,"@G1uilherme8760 @tododiasonzer Isso elas são na realidade, na mente elas acham que são Anitta e Bad, mas não passam de dois capachos racistas https://x.com/tododiasonzer/status/1878129556709609765/video/1","https://twitter.com/i/web/status/1903148075348074753",Resposta,"{""favorites"":0,""replies"":1,""retweets"":0,""videoViews"":1544125,""quotes"":0}","2025-03-21T18:22:01.000Z","2025-03-21T15:14:01.000Z"
"2025-03-29T12:18:18.000Z","Igualdade Racial ",X,1534621,kauneedy,,"sem entender se estou sendo jovem aprendiz ou escravo aprendiz https://x.com/muralupus/status/1857249616950960556/video/1","https://twitter.com/i/web/status/1906002984628101393","Vídeo","{""favorites"":5,""replies"":6,""retweets"":0,""videoViews"":1534610,""quotes"":0}","2025-03-29T15:34:00.000Z","2025-03-29T12:18:25.000Z"
"2025-03-18T11:23:44.000Z","Desinformação em Políticas Públicas",X,1508926,neromaury,,"quando eu me lembro que eu não preciso mais ficar estudando pro ENEM https://x.com/acervonazare/status/1740718182250512434/video/1","https://twitter.com/i/web/status/1902002989130264817","Vídeo","{""favorites"":1,""replies"":0,""retweets"":0,""videoViews"":1508925,""quotes"":0}","2025-03-18T14:29:48.000Z","2025-03-18T12:46:57.000Z"
"2025-03-29T14:08:33.000Z","Igualdade Racial ",X,1507976,"_Prince_Saiyan_",,"Depois dizem que tem trabalho escravo na china https://x.com/HumansNoContext/status/1905611890459365796/video/1","https://twitter.com/i/web/status/1906030730947301741","Vídeo","{""favorites"":2,""replies"":1,""retweets"":0,""videoViews"":1507973,""quotes"":0}","2025-03-29T16:29:45.000Z","2025-03-29T14:08:40.000Z"
"2025-03-30T11:19:37.000Z","Desinformação em Políticas Públicas",X,1506873,flaaviomsl,,"@barquinhopulsar morro com as fake news que eu vou colocar na prova quando n lembrar a diferença https://x.com/qqrmeme/status/1529210831522648070/video/1","https://twitter.com/i/web/status/1906350607197221373",Resposta,"{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":1506873,""quotes"":0}","2025-03-30T14:33:58.000Z","2025-03-30T11:19:45.000Z"
"2025-03-22T21:57:31.000Z","Desinformação em Políticas Públicas",X,1494568,acervoarii,,"@luccasvxx sim claro eu joguei várias fake news e joguei verdadeiras também https://x.com/qqrmeme/status/1529210831522648070/video/1","https://twitter.com/i/web/status/1903612037659255201",Resposta,"{""favorites"":6,""replies"":1,""retweets"":0,""videoViews"":1494561,""quotes"":0}","2025-03-23T01:01:47.000Z","2025-03-22T21:57:38.000Z"
"2025-03-30T19:26:23.000Z","Desinformação em Políticas Públicas",X,1483457,wheeinas,,"meu sonho engravidar de uma machuda gringa eai depois ela me abandona e eu recebo bolsa família https://x.com/eat5G/status/1872641162584170547/video/1","https://twitter.com/i/web/status/1906473106614411600","Vídeo","{""favorites"":3,""replies"":0,""retweets"":0,""videoViews"":1483454,""quotes"":0}","2025-03-30T22:42:15.000Z","2025-03-30T19:26:34.000Z"
"2025-03-18T16:24:05.000Z","Direitos das Crianças e Adolescentes",X,1461566,yamanakagoat,,"realmente a falta de interpretação de texto é um problema crônico do brasil pqp o tanto de gente burra achando que a sarada usou o mangekyo agora >só< por causa do boruto mostra que a educação desse país falhou miseravelmente https://x.com/coastlinesfiles/status/1716887283864121395/video/1","https://twitter.com/i/web/status/1902078573353300156","Vídeo","{""favorites"":6,""replies"":1,""retweets"":0,""videoViews"":1461559,""quotes"":0}","2025-03-18T20:20:18.000Z","2025-03-18T16:25:13.000Z"
"2025-03-19T21:38:47.000Z","Igualdade Racial ",X,1456348,inisasun4ru,,"@sasukebjs AÍ q está amg, tem mais de duas monas q foram racistas. de qual estamos falando? https://x.com/ningmv/status/1749546729068720225/video/1","https://twitter.com/i/web/status/1902520157504762354",Resposta,"{""favorites"":0,""replies"":1,""retweets"":0,""videoViews"":1456347,""quotes"":0}","2025-03-20T00:59:40.000Z","2025-03-19T21:39:14.000Z"
"2025-03-18T23:43:00.000Z","Proteção e Inclusão Vulneraveis: ",X,1453672,dominguesbin,,"Dona Delma já disse que não queria ser escolhida pra essa dinâmica do dinheiro stone, e a Gracyanne sabendo que iria ser eliminada carcou no cur da véia. Que o Dourado coloque uma consequência vem foda pra planta da Delma se comprometer #BBB25 https://x.com/felenice_/status/1883459852506415307/video/1","https://twitter.com/i/web/status/1902189031405896019","Vídeo","{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":1453672,""quotes"":0}","2025-03-19T04:38:10.000Z","2025-03-18T23:43:25.000Z"
"2025-03-19T01:06:30.000Z","Acessibilidade e inclusão PCD",X,1425535,thealchemq,,"@carlasantni @pedrousrz pq eu sou a 5 mds a mais pcd https://x.com/RihannaNManaus/status/1525276754465763328/video/1","https://twitter.com/i/web/status/1902210043136672177",Resposta,"{""favorites"":0,""replies"":2,""retweets"":0,""videoViews"":1425533,""quotes"":0}","2025-03-19T06:29:22.000Z","2025-03-19T01:06:45.000Z"
"2025-03-25T14:03:34.000Z","Igualdade Racial ",X,1425332,"rafaelmaguilar_",,"parece música de animação de festa infantil q porra e essa? cadê a agressivade? a violência ? https://x.com/SportsCenterBR/status/1904324613300990432/video/1","https://twitter.com/i/web/status/1904579928084926568","Vídeo","{""favorites"":3,""replies"":2,""retweets"":0,""videoViews"":1425327,""quotes"":0}","2025-03-25T17:14:13.000Z","2025-03-25T14:03:42.000Z"
"2025-03-24T13:12:01.000Z","Igualdade Racial ",X,1423636,WesllyMartins,,"@AlmiranteD17553 @vitorsergio Completamente o inverso. Os fogos tem que serem liberados, isso faz parte do espetáculo, o racismo não. Isso aqui foi espetacular, não morreu ninguém. https://x.com/RiverPlate/status/1851440091652317413/video/1","https://twitter.com/i/web/status/1904204567106998305",Resposta,"{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":1423636,""quotes"":0}","2025-03-24T16:34:42.000Z","2025-03-24T13:12:08.000Z"
"2025-03-19T21:09:30.000Z","Igualdade Racial ",X,1407271,Jinxorjinxi,,"Tem uma desquerida na minha sala q teve falas racistas,homofóbicas e essa vaka não percebe q ninguém se sente confortável com ela https://x.com/vittorfernando/status/1853527814454362309/video/1","https://twitter.com/i/web/status/1902512789563810003","Vídeo","{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":1407271,""quotes"":0}","2025-03-20T00:40:24.000Z","2025-03-19T21:09:45.000Z"
"2025-03-26T10:20:02.000Z","Proteção e Inclusão Vulneraveis: ",X,1400385,hipassed,,"zeudi vai grudar na helena pq é movida a aero e a tigra vai perder os votos das veia pra final https://x.com/acervonicoo/status/1888670066113380511/video/1","https://twitter.com/i/web/status/1904886060644983257","Vídeo","{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":1400385,""quotes"":0}","2025-03-26T13:36:45.000Z","2025-03-26T10:20:15.000Z"
"2025-03-21T01:09:33.000Z","Igualdade Racial ",X,1389924,SABRINlSMO,,"só hoje elas ja falaram -que eu vou pegar uma doença e morrer -que iam me atropelar -que sou gordofobica -que sou racista sem ebó pra vagabundo pq a mae prega direção 🕊️🕊️🕊️🕊️🕊️ https://x.com/eitaamorim/status/1880664941579174148/video/1","https://twitter.com/i/web/status/1902935588824612949","Vídeo","{""favorites"":3,""replies"":0,""retweets"":0,""videoViews"":1389921,""quotes"":0}","2025-03-21T04:17:51.000Z","2025-03-21T01:09:42.000Z"
